id_sess;block;trial;dual;lines_first;decision;task;side;coherence;mu;meanTilt;sdTilt;tOn;tOff;rr;acc;tResp;id;seq;session;signed_mu;signed_coherence;s;sign_s
10lj01;1;5;0;0;2;orientation;1;NA;4.5433;5.8799;15.1394;1013371.7173;1013372.0193;1;1;0.0847;10;10;1;4.5433;NA;0.548286615008548;1
10lj01;1;6;0;0;1;motion;1;0.3089;NA;NA;NA;1013374.1317;1013374.4828;1;1;0.2456;10;10;1;NA;0.3089;1.0892368297541;1
10lj01;1;6;0;0;2;orientation;1;NA;1.2676;1.209;14.3813;1013375.255;1013375.5571;0;0;0.227;10;10;1;1.2676;NA;-0.0758807558594894;-1
10lj01;1;7;0;0;1;motion;1;0.9113;NA;NA;NA;1013378.2062;1013378.5603;1;1;0.1201;10;10;1;NA;0.9113;2.10708939636728;1
10lj01;1;7;0;0;2;orientation;-1;NA;6.5666;-5.2811;15.8428;1013379.1899;1013379.492;0;1;0.1961;10;10;1;-6.5666;NA;-1.56864627677239;-1
10lj01;1;8;0;0;1;motion;-1;0.2818;NA;NA;NA;1013381.5799;1013381.9435;1;0;0.0487;10;10;1;NA;-0.2818;0.0911533119944567;1
10lj01;1;8;0;0;2;orientation;1;NA;3.8253;2.8971;14.2694;1013382.5185;1013382.8205;1;1;0.1638;10;10;1;3.8253;NA;0.411475499130033;1
10lj01;1;9;0;0;1;motion;-1;0.4244;NA;NA;NA;1013385.517;1013385.866;1;0;0.1425;10;10;1;NA;-0.4244;-0.149792531297442;-1
10lj01;1;9;0;0;2;orientation;-1;NA;3.6762;-4.2345;15.3183;1013386.5341;1013386.8361;0;1;0.2603;10;10;1;-3.6762;NA;-1.01789579023303;-1
10lj01;1;10;0;0;1;motion;1;0.4852;NA;NA;NA;1013388.8828;1013389.232;1;1;0.0564;10;10;1;NA;0.4852;1.38712429239338;1
10lj01;1;10;0;0;2;orientation;-1;NA;9.8115;-8.393;14.4704;1013389.8141;1013390.1162;0;1;0.1803;10;10;1;-9.8115;NA;-2.18694486996764;-1
10lj01;1;11;0;0;1;motion;1;0.7399;NA;NA;NA;1013392.1722;1013392.5263;1;1;0.1701;10;10;1;NA;0.7399;1.81748127897435;1
10lj01;1;11;0;0;2;orientation;-1;NA;5.0814;-4.813;14.5777;1013393.238;1013393.5401;0;1;0.1643;10;10;1;-5.0814;NA;-1.28564924431727;-1
10lj01;1;12;0;0;1;motion;1;0.3508;NA;NA;NA;1013396.3208;1013396.6761;1;1;0.0842;10;10;1;NA;0.3508;1.16003367992191;1
10lj01;1;12;0;0;2;orientation;-1;NA;1.3344;-0.7833;15.8816;1013397.3187;1013397.6207;0;1;0.0997;10;10;1;-1.3344;NA;-0.571678142371878;-1
10lj01;1;13;0;0;1;motion;1;0.1574;NA;NA;NA;1013400.0368;1013400.3926;1;1;0.2075;10;10;1;NA;0.1574;0.833252992035143;1
10lj01;1;13;0;0;2;orientation;1;NA;7.2238;5.169;15.8202;1013401.1419;1013401.4451;1;1;0.2914;10;10;1;7.2238;NA;1.05904176279735;1
10lj01;1;14;0;0;1;motion;-1;0.2531;NA;NA;NA;1013404.0277;1013404.4372;0;1;0.0352;10;10;1;NA;-0.2531;0.139646619865968;1
10lj01;1;14;0;0;2;orientation;1;NA;1.8439;0.8618;13.9004;1013405.0226;1013405.327;1;1;0.2014;10;10;1;1.8439;NA;0.0339301718296304;1
10lj01;1;15;0;0;1;motion;-1;0.5652;NA;NA;NA;1013407.6971;1013408.1088;1;0;0.1716;10;10;1;NA;-0.5652;-0.387696982458026;-1
10lj01;1;15;0;0;2;orientation;-1;NA;3.1465;-2.6035;16.1086;1013408.8323;1013409.1366;0;1;0.1038;10;10;1;-3.1465;NA;-0.916964246944937;-1
10lj01;1;16;0;0;1;motion;1;0.6604;NA;NA;NA;1013411.5811;1013411.9989;1;1;0.0095;10;10;1;NA;0.6604;1.68315312650797;1
10lj01;1;16;0;0;2;orientation;1;NA;0.8159;0.2087;13.897;1013412.5437;1013412.8487;1;1;0.2477;10;10;1;0.8159;NA;-0.161949810235987;-1
10lj01;1;17;0;0;1;motion;-1;0.3186;NA;NA;NA;1013415.7003;1013416.0972;0;1;0.0549;10;10;1;NA;-0.3186;0.0289737395320313;1
10lj01;1;17;0;0;2;orientation;-1;NA;8.1567;-6.4832;15.1233;1013416.711;1013417.013;0;1;0.1314;10;10;1;-8.1567;NA;-1.87163145136629;-1
10lj01;1;18;0;0;1;motion;1;0.0302;NA;NA;NA;1013419.5338;1013419.8811;1;1;0.0792;10;10;1;NA;0.0302;0.618327948088933;1
10lj01;1;18;0;0;2;orientation;1;NA;3.3231;2.7578;14.2143;1013420.5028;1013420.8048;1;1;0.1476;10;10;1;3.3231;NA;0.315783935906927;1
10lj01;1;19;0;0;1;motion;1;0.2477;NA;NA;NA;1013423.2437;1013423.5947;0;0;0.1577;10;10;1;NA;0.2477;0.98582949728941;1
10lj01;1;19;0;0;2;orientation;1;NA;7.1323;10.4837;16.1167;1013424.279;1013424.5811;1;1;0.1473;10;10;1;7.1323;NA;1.04160692003567;1
10lj01;1;20;0;0;1;motion;-1;0.1146;NA;NA;NA;1013426.9911;1013427.3443;1;0;0.3921;10;10;1;NA;-0.1146;0.373664847747651;1
10lj01;1;20;0;0;2;orientation;1;NA;7.0741;9.1562;14.8913;1013428.2787;1013428.5806;1;1;0.2117;10;10;1;7.0741;NA;1.03051721677087;1
10lj01;1;21;0;0;1;motion;-1;0.8067;NA;NA;NA;1013430.9018;1013431.2577;0;1;0.1268;10;10;1;NA;-0.8067;-0.795750426742693;-1
10lj01;1;21;0;0;2;orientation;-1;NA;11.2079;-10.0511;15.666;1013431.9268;1013432.2289;0;1;0.1954;10;10;1;-11.2079;NA;-2.45302153043109;-1
10lj01;1;22;0;0;1;motion;1;0.2126;NA;NA;NA;1013434.5408;1013434.8908;1;1;0.0132;10;10;1;NA;0.2126;0.926522350728781;1
10lj01;1;22;0;0;2;orientation;-1;NA;9.0152;-9.6544;14.3286;1013435.4458;1013435.7479;0;1;0.1805;10;10;1;-9.0152;NA;-2.03521410175864;-1
10lj01;1;23;0;0;1;motion;1;0.6058;NA;NA;NA;1013438.1357;1013438.482;1;1;0.0704;10;10;1;NA;0.6058;1.59089756519144;1
10lj01;1;23;0;0;2;orientation;-1;NA;11.4923;-10.204;15.1039;1013439.0783;1013439.3803;0;1;0.0997;10;10;1;-11.4923;NA;-2.50721245153952;-1
10lj01;1;24;0;0;1;motion;-1;0.4168;NA;NA;NA;1013441.5127;1013441.8629;1;0;6e-04;10;10;1;NA;-0.4168;-0.136951097854115;-1
10lj01;1;24;0;0;2;orientation;-1;NA;4.5787;-3.9059;13.9425;1013442.3897;1013442.6927;0;1;0.3717;10;10;1;-4.5787;NA;-1.18986240872935;-1
10lj01;1;25;0;0;1;motion;-1;0.1056;NA;NA;NA;1013445.3432;1013445.6956;1;0;0.0887;10;10;1;NA;-0.1056;0.388871808404222;1
10lj01;1;25;0;0;2;orientation;-1;NA;3.0968;-4.1837;15.2684;1013446.3265;1013446.6285;1;0;0.4358;10;10;1;-3.0968;NA;-0.907494173882038;-1
10lj01;1;26;0;0;1;motion;-1;0.3714;NA;NA;NA;1013449.0324;1013449.4525;0;1;0.0919;10;10;1;NA;-0.3714;-0.0602404296531878;-1
10lj01;1;26;0;0;2;orientation;-1;NA;9.9766;-9.1043;15.7533;1013450.1138;1013450.4182;0;1;0.1339;10;10;1;-9.9766;NA;-2.21840380483051;-1
10lj01;1;27;0;0;1;motion;-1;0.404;NA;NA;NA;1013452.7818;1013453.2023;1;0;0.0221;10;10;1;NA;-0.404;-0.11532342047588;-1
10lj01;1;27;0;0;2;orientation;1;NA;3.7526;3.5677;15.4402;1013453.7796;1013454.0841;0;0;0.2763;10;10;1;3.7526;NA;0.397622897285509;1
10lj01;1;28;0;0;1;motion;1;0.1234;NA;NA;NA;1013456.7616;1013457.1813;1;1;0.155;10;10;1;NA;0.1234;0.775804473999206;1
10lj01;1;28;0;0;2;orientation;-1;NA;6.8259;-7.6874;14.7237;1013457.8578;1013458.1633;0;1;0.2451;10;10;1;-6.8259;NA;-1.61805452516695;-1
10lj01;1;29;0;0;1;motion;-1;0.666;NA;NA;NA;1013460.3692;1013460.7562;1;0;0.0682;10;10;1;NA;-0.666;-0.558014941811626;-1
10lj01;1;29;0;0;2;orientation;1;NA;7.9961;7.3885;15.3039;1013461.3669;1013461.6689;1;1;0.2275;10;10;1;7.9961;NA;1.20619945749509;1
10lj01;1;30;0;0;1;motion;1;0.7369;NA;NA;NA;1013464.5016;1013464.856;1;1;0.2084;10;10;1;NA;0.7369;1.81241229208883;1
10lj01;1;30;0;0;2;orientation;-1;NA;5.8415;-4.5345;16.3054;1013465.6053;1013465.9083;0;1;0.1001;10;10;1;-5.8415;NA;-1.43048229331346;-1
10lj01;1;31;0;0;1;motion;-1;0.7546;NA;NA;NA;1013468.3479;1013468.6953;0;1;0.1928;10;10;1;NA;-0.7546;-0.707719021164096;-1
10lj01;1;31;0;0;2;orientation;1;NA;3.7346;2.8765;15.3164;1013469.4459;1013469.7479;1;1;0.2602;10;10;1;3.7346;NA;0.394193092152065;1
10lj01;1;32;0;0;1;motion;1;0.475;NA;NA;NA;1013472.3599;1013472.7109;1;1;0.1295;10;10;1;NA;0.475;1.3698897369826;1
10lj01;1;32;0;0;2;orientation;-1;NA;5.7591;-6.2345;13.7977;1013473.3669;1013473.6689;0;1;0.1154;10;10;1;-5.7591;NA;-1.41478140759147;-1
10lj01;1;33;0;0;1;motion;-1;0.4233;NA;NA;NA;1013476.2341;1013476.5887;1;0;0.0436;10;10;1;NA;-0.4233;-0.14793390277275;-1
10lj01;1;33;0;0;2;orientation;-1;NA;7.7558;-7.1531;14.6935;1013477.1752;1013477.4772;0;1;0.0832;10;10;1;-7.7558;NA;-1.7952420692553;-1
10lj01;1;34;0;0;1;motion;1;0.5507;NA;NA;NA;1013480.1254;1013480.4752;1;1;0.1091;10;10;1;NA;0.5507;1.49779717272731;1
10lj01;1;34;0;0;2;orientation;-1;NA;6.5983;-6.5739;15.334;1013481.1261;1013481.4282;0;1;0.2279;10;10;1;-6.5983;NA;-1.57468654470184;-1
10lj01;1;35;0;0;1;motion;1;0.7401;NA;NA;NA;1013483.8547;1013484.205;1;1;0.0274;10;10;1;NA;0.7401;1.81781921143339;1
10lj01;1;35;0;0;2;orientation;-1;NA;8.5804;-9.1104;14.1063;1013484.7743;1013485.0763;0;1;0.0517;10;10;1;-8.5804;NA;-1.95236525331299;-1
10lj01;1;36;0;0;1;motion;-1;0.8576;NA;NA;NA;1013487.3107;1013487.6605;1;0;0.0596;10;10;1;NA;-0.8576;-0.881754237567081;-1
10lj01;1;36;0;0;2;orientation;-1;NA;11.3374;-11.8191;15.993;1013488.2619;1013488.5639;0;1;0.1004;10;10;1;-11.3374;NA;-2.47769707291893;-1
10lj01;1;37;0;0;1;motion;1;0.1545;NA;NA;NA;1013490.9879;1013491.338;1;1;0.1424;10;10;1;NA;0.1545;0.828352971379137;1
10lj01;1;37;0;0;2;orientation;-1;NA;1.428;-3.1774;14.7297;1013492.0223;1013492.3246;1;0;0.3554;10;10;1;-1.428;NA;-0.589513129065791;-1
10lj01;1;38;0;0;1;motion;1;0.0793;NA;NA;NA;1013494.6649;1013495.0836;0;0;0.0288;10;10;1;NA;0.0793;0.701290366782006;1
10lj01;1;38;0;0;2;orientation;-1;NA;1.5981;-0.4377;16.7968;1013495.68;1013495.9844;0;1;0.168;10;10;1;-1.5981;NA;-0.621924787576843;-1
10lj01;1;39;0;0;1;motion;-1;0.4807;NA;NA;NA;1013498.6862;1013499.1;1;0;6e-04;10;10;1;NA;-0.4807;-0.244920518515772;-1
10lj01;1;39;0;0;2;orientation;1;NA;8.3889;6.8629;15.0288;1013499.5979;1013499.9023;1;1;0.17;10;10;1;8.3889;NA;1.28104542729604;1
10lj01;1;40;0;0;1;motion;-1;0.4648;NA;NA;NA;1013502.4281;1013502.8123;1;0;0.0598;10;10;1;NA;-0.4648;-0.218054888022496;-1
10lj01;1;40;0;0;2;orientation;-1;NA;4.0526;-3.8508;14.9834;1013503.4143;1013503.7163;0;1;0.228;10;10;1;-4.0526;NA;-1.08961682646795;-1
10lj01;1;41;0;0;1;motion;1;0.6217;NA;NA;NA;1013506.2231;1013506.5706;1;1;0.0935;10;10;1;NA;0.6217;1.61776319568471;1
10lj01;1;41;0;0;2;orientation;1;NA;4.8914;4.9428;15.87;1013507.1914;1013507.4934;1;1;0.1307;10;10;1;4.8914;NA;0.614615235394775;1
10lj01;1;42;0;0;1;motion;1;0.1497;NA;NA;NA;1013510.1499;1013510.5038;1;1;0.0964;10;10;1;NA;0.1497;0.820242592362299;1
10lj01;1;42;0;0;2;orientation;-1;NA;11.6471;-12.1343;13.7027;1013511.1417;1013511.4438;0;1;0.1006;10;10;1;-11.6471;NA;-2.53670877568714;-1
10lj01;1;43;0;0;1;motion;-1;0.031;NA;NA;NA;1013513.7517;1013514.1035;1;0;0.0489;10;10;1;NA;-0.031;0.514920615624248;1
10lj01;1;43;0;0;2;orientation;1;NA;6.7344;5.8593;14.2621;1013514.6936;1013514.9957;1;1;0.1007;10;10;1;6.7344;NA;0.965789172113581;1
10lj01;1;44;0;0;1;motion;1;0.9243;NA;NA;NA;1013517.2307;1013517.5867;1;1;0.0373;10;10;1;NA;0.9243;2.12905500620455;1
10lj01;1;44;0;0;2;orientation;1;NA;7.7879;8.3635;15.9515;1013518.1658;1013518.4677;1;1;0.1487;10;10;1;7.7879;NA;1.16652804478491;1
10lj01;1;45;0;0;1;motion;-1;0.0923;NA;NA;NA;1013520.8579;1013521.2088;1;0;0.0476;10;10;1;NA;-0.0923;0.411344316930044;1
10lj01;1;45;0;0;2;orientation;1;NA;9.8815;12.0962;14.8051;1013521.7983;1013522.1003;1;1;0.1478;10;10;1;9.8815;NA;1.56545249075045;1
10lj01;1;46;0;0;1;motion;1;0.7564;NA;NA;NA;1013524.5719;1013524.9231;1;1;0.0773;10;10;1;NA;0.7564;1.84536070684473;1
10lj01;1;46;0;0;2;orientation;1;NA;1.1845;2.9729;15.561;1013525.5259;1013525.8279;0;0;0.1961;10;10;1;1.1845;NA;-0.0917150228922256;-1
10lj01;1;47;0;0;1;motion;1;0.0044;NA;NA;NA;1013528.5899;1013528.9395;1;1;0.1569;10;10;1;NA;0.0044;0.574734660873429;1
10lj01;1;47;0;0;2;orientation;-1;NA;9.2989;-9.1191;14.1865;1013529.6394;1013529.9414;0;1;0.3067;10;10;1;-9.2989;NA;-2.08927164155632;-1
10lj01;1;48;0;0;1;motion;-1;0.2279;NA;NA;NA;1013532.8378;1013533.1896;1;0;0.1147;10;10;1;NA;-0.2279;0.182226109704368;1
10lj01;1;48;0;0;2;orientation;-1;NA;10.6381;-12.142;14.91;1013533.8144;1013534.1164;0;1;0.148;10;10;1;-10.6381;NA;-2.3444491434846;-1
10lj01;1;49;0;0;1;motion;1;0.5577;NA;NA;NA;1013536.6611;1013537.0104;1;1;0.1341;10;10;1;NA;0.5577;1.50962480879354;1
10lj01;1;49;0;0;2;orientation;1;NA;2.4929;1.156;13.3634;1013537.6702;1013537.9724;0;0;0.2441;10;10;1;2.4929;NA;0.157593701363274;1
10lj01;1;50;0;0;1;motion;1;0.3969;NA;NA;NA;1013540.328;1013540.7083;1;1;0.116;10;10;1;NA;0.3969;1.23792711172946;1
10lj01;1;50;0;0;2;orientation;-1;NA;11.7966;-11.26;14.2335;1013541.3332;1013541.6352;0;1;0.1808;10;10;1;-11.7966;NA;-2.5651952127677;-1
10lj01;2;1;0;0;1;motion;-1;0.9349;NA;NA;NA;1013545.1966;1013545.552;0;1;0.2321;10;10;1;NA;-0.9349;-1.01236513298408;-1
10lj01;2;1;0;0;2;orientation;1;NA;2.006;1.0723;15.0396;1013546.247;1013546.549;1;1;0.2113;10;10;1;2.006;NA;0.0648174725035958;1
10lj01;2;2;0;0;1;motion;1;0.5195;NA;NA;NA;1013549.3016;1013549.6549;1;1;0.2575;10;10;1;NA;0.5195;1.44507970911787;1
10lj01;2;2;0;0;2;orientation;-1;NA;6.2536;-5.8848;15.5501;1013550.4552;1013550.7573;0;1;0.0828;10;10;1;-6.2536;NA;-1.50900577639638;-1
10lj01;2;3;0;0;1;motion;1;0.6771;NA;NA;NA;1013553.0818;1013553.4349;1;1;0.0615;10;10;1;NA;0.6771;1.71137048683738;1
10lj01;2;3;0;0;2;orientation;1;NA;6.0057;5.4594;15.1941;1013554.0225;1013554.3246;1;1;0.1795;10;10;1;6.0057;NA;0.826939227627963;1
10lj01;2;4;0;0;1;motion;-1;0.3225;NA;NA;NA;1013556.7222;1013557.0714;1;0;0.1847;10;10;1;NA;-0.3225;0.0223840565808503;1
10lj01;2;4;0;0;2;orientation;-1;NA;11.4196;-13.0074;15.5379;1013557.7979;1013558.0999;0;1;0.0522;10;10;1;-11.4196;NA;-2.49335984969499;-1
10lj01;2;5;0;0;1;motion;1;0.5062;NA;NA;NA;1013560.2779;1013560.6264;1;1;0.0857;10;10;1;NA;0.5062;1.42260720059204;1
10lj01;2;5;0;0;2;orientation;1;NA;4.2087;3.4036;14.6236;1013561.2546;1013561.5567;0;0;0.3557;10;10;1;4.2087;NA;0.484530348472404;1
10lj01;2;6;0;0;1;motion;-1;0.1698;NA;NA;NA;1013563.7788;1013564.1344;1;0;0.1299;10;10;1;NA;-0.1698;0.280395489054012;1
10lj01;2;6;0;0;2;orientation;1;NA;5.0746;4.151;14.7689;1013564.8058;1013565.1079;0;0;0.2125;10;10;1;5.0746;NA;0.649523029864056;1
10lj01;2;7;0;0;1;motion;-1;0.2469;NA;NA;NA;1013567.701;1013568.0541;1;0;0.0979;10;10;1;NA;-0.2469;0.15012252609605;1
10lj01;2;7;0;0;2;orientation;-1;NA;9.6008;-10.8976;15.3802;1013568.711;1013569.0131;0;1;0.8193;10;10;1;-9.6008;NA;-2.14679709543337;-1
10lj01;2;8;0;0;1;motion;1;0.4311;NA;NA;NA;1013572.062;1013572.4086;1;1;0.0635;10;10;1;NA;0.4311;1.29571356222443;1
10lj01;2;8;0;0;2;orientation;1;NA;5.1887;5.7386;15.9972;1013573.0139;1013573.3159;0;0;0.1642;10;10;1;5.1887;NA;0.671264183515502;1
10lj01;2;9;0;0;1;motion;1;0.8605;NA;NA;NA;1013575.4487;1013575.804;1;1;0.1082;10;10;1;NA;0.8605;2.02125455177241;1
10lj01;2;9;0;0;2;orientation;-1;NA;1.5238;-2.5623;15.226;1013576.4547;1013576.7568;0;1;0.4356;10;10;1;-1.5238;NA;-0.607767314164902;-1
10lj01;2;10;0;0;1;motion;-1;0.2385;NA;NA;NA;1013579.3088;1013579.6582;1;0;0.1262;10;10;1;NA;-0.2385;0.164315689375517;1
10lj01;2;10;0;0;2;orientation;-1;NA;7.3925;-8.0375;13.9999;1013580.3105;1013580.6125;0;1;0.2758;10;10;1;-7.3925;NA;-1.72601716897861;-1
10lj01;2;11;0;0;1;motion;1;0.396;NA;NA;NA;1013582.9641;1013583.3167;0;0;0.3876;10;10;1;NA;0.396;1.2364064156638;1
10lj01;2;11;0;0;2;orientation;-1;NA;7.8823;-8.7827;14.8575;1013584.246;1013584.548;0;1;0.212;10;10;1;-7.8823;NA;-1.81934597755423;-1
10lj01;2;12;0;0;1;motion;-1;0.4377;NA;NA;NA;1013587.1809;1013587.5946;1;0;0.0937;10;10;1;NA;-0.4377;-0.172265039823264;-1
10lj01;2;12;0;0;2;orientation;-1;NA;11.7797;-12.9201;15.0073;1013588.239;1013588.5427;0;1;0.1373;10;10;1;-11.7797;NA;-2.56197500683685;-1
10lj01;2;13;0;0;1;motion;-1;0.7772;NA;NA;NA;1013591.1105;1013591.5274;1;0;0.1288;10;10;1;NA;-0.7772;-0.745905389035042;-1
10lj01;2;13;0;0;2;orientation;1;NA;9.8106;8.8972;13.4398;1013592.207;1013592.5108;1;1;0.2332;10;10;1;9.8106;NA;1.55194286941927;1
10lj01;2;14;0;0;1;motion;1;0.5794;NA;NA;NA;1013595.1414;1013595.5619;1;1;0.0465;10;10;1;NA;0.5794;1.54629048059883;1
10lj01;2;14;0;0;2;orientation;-1;NA;7.412;-8.2061;14.8059;1013596.1583;1013596.4626;0;1;0.1698;10;10;1;-7.412;NA;-1.7297327912065;-1
10lj01;2;15;0;0;1;motion;1;0.8321;NA;NA;NA;1013599.0195;1013599.4193;1;1;0.0451;10;10;1;NA;0.8321;1.97326814258945;1
10lj01;2;15;0;0;2;orientation;-1;NA;6.6019;-9.05;13.3954;1013599.9891;1013600.2912;0;1;0.2132;10;10;1;-6.6019;NA;-1.57537250572853;-1
10lj01;2;16;0;0;1;motion;1;0.428;NA;NA;NA;1013602.9369;1013603.2882;1;1;7e-04;10;10;1;NA;0.428;1.29047560910939;1
10lj01;2;16;0;0;2;orientation;1;NA;1.0059;4.0898;14.0673;1013603.7978;1013604.1003;0;0;0.2598;10;10;1;1.0059;NA;-0.125746311605182;-1
10lj01;2;17;0;0;1;motion;-1;0.8677;NA;NA;NA;1013606.608;1013606.9568;0;1;0.2192;10;10;1;NA;-0.8677;-0.898819826748344;-1
10lj01;2;17;0;0;2;orientation;-1;NA;1.8285;-2.0988;15.1166;1013607.703;1013608.0051;0;1;0.2112;10;10;1;-1.8285;NA;-0.665826293284934;-1
10lj01;2;18;0;0;1;motion;1;0.6007;NA;NA;NA;1013610.3737;1013610.7209;1;1;0.1194;10;10;1;NA;0.6007;1.58228028748605;1
10lj01;2;18;0;0;2;orientation;-1;NA;1.1705;-1.5306;13.5679;1013611.3817;1013611.6851;0;1;0.227;10;10;1;-1.1705;NA;-0.540447861184568;-1
10lj01;2;19;0;0;1;motion;-1;0.4007;NA;NA;NA;1013613.8787;1013614.2319;1;0;0.1122;10;10;1;NA;-0.4007;-0.109747534901804;-1
10lj01;2;19;0;0;2;orientation;1;NA;10.9888;9.419;14.7026;1013614.8699;1013615.172;1;1;0.1644;10;10;1;10.9888;NA;1.77644266987619;1
10lj01;2;20;0;0;1;motion;-1;0.6227;NA;NA;NA;1013617.7525;1013618.1036;1;0;0.0964;10;10;1;NA;-0.6227;-0.484852564430566;-1
10lj01;2;20;0;0;2;orientation;-1;NA;2.0542;-1.752;15.4741;1013618.7261;1013619.0281;1;0;0.484;10;10;1;-2.0542;NA;-0.708832238763737;-1
10lj01;2;21;0;0;1;motion;1;0.9083;NA;NA;NA;1013621.8189;1013622.1682;1;1;0.1441;10;10;1;NA;0.9083;2.10202040948175;1
10lj01;2;21;0;0;2;orientation;-1;NA;6.9025;-6.7164;15.7892;1013622.8379;1013623.1398;0;1;0.2285;10;10;1;-6.9025;NA;-1.63265025145706;-1
10lj01;2;22;0;0;1;motion;1;0.2254;NA;NA;NA;1013625.9271;1013626.2813;1;1;0.1268;10;10;1;NA;0.2254;0.948150028107016;1
10lj01;2;22;0;0;2;orientation;-1;NA;5.5062;-3.4618;14.9744;1013626.9353;1013627.2374;0;1;0.307;10;10;1;-5.5062;NA;-1.36659264546657;-1
10lj01;2;23;0;0;1;motion;-1;0.6423;NA;NA;NA;1013629.752;1013630.1032;1;0;0.0969;10;10;1;NA;-0.6423;-0.517969945415988;-1
10lj01;2;23;0;0;2;orientation;-1;NA;3.4688;-2.5984;13.3364;1013630.7262;1013631.0282;0;1;0.0681;10;10;1;-3.4688;NA;-0.978376813306561;-1
10lj01;2;24;0;0;1;motion;-1;0.8316;NA;NA;NA;1013633.1145;1013633.5266;1;0;0.0497;10;10;1;NA;-0.8316;-0.837823017892541;-1
10lj01;2;24;0;0;2;orientation;1;NA;6.2166;6.2363;14.4593;1013634.127;1013634.4315;1;1;0.1368;10;10;1;6.2166;NA;0.867125111108156;1
10lj01;2;25;0;0;1;motion;-1;0.7832;NA;NA;NA;1013637.0686;1013637.4787;1;0;0.0817;10;10;1;NA;-0.7832;-0.75604336280609;-1
10lj01;2;25;0;0;2;orientation;-1;NA;11.792;-12.8476;15.8278;1013638.0944;1013638.3995;0;1;0.0888;10;10;1;-11.792;NA;-2.56431870701137;-1
10lj01;2;26;0;0;1;motion;1;0.0359;NA;NA;NA;1013640.8577;1013641.2385;1;1;0.0978;10;10;1;NA;0.0359;0.627959023171428;1
10lj01;2;26;0;0;2;orientation;1;NA;10.622;12.3634;14.5441;1013641.8621;1013642.1642;1;1;0.1642;10;10;1;10.622;NA;1.70655086304577;1
10lj01;2;27;0;0;1;motion;1;0.1743;NA;NA;NA;1013644.6447;1013645.0004;1;1;0.112;10;10;1;NA;0.1743;0.861808284823594;1
10lj01;2;27;0;0;2;orientation;1;NA;4.4218;1.2461;13.9038;1013645.6536;1013645.9557;1;1;0.1483;10;10;1;4.4218;NA;0.525135430357796;1
10lj01;2;28;0;0;1;motion;-1;0.4825;NA;NA;NA;1013648.1708;1013648.5191;0;1;0.1612;10;10;1;NA;-0.4825;-0.247961910647086;-1
10lj01;2;28;0;0;2;orientation;1;NA;1.0262;1.4236;14.7799;1013649.2227;1013649.5247;1;1;0.1633;10;10;1;1.0262;NA;-0.121878253593575;-1
10lj01;2;29;0;0;1;motion;-1;0.761;NA;NA;NA;1013652.0136;1013652.3666;0;1;0.1378;10;10;1;NA;-0.761;-0.718532859853214;-1
10lj01;2;29;0;0;2;orientation;-1;NA;0.3506;-1.4118;14.3551;1013653.0476;1013653.3499;1;0;0.2421;10;10;1;-0.3506;NA;-0.384220237356164;-1
10lj01;2;30;0;0;1;motion;1;0.6824;NA;NA;NA;1013656.0299;1013656.3829;1;1;0.1054;10;10;1;NA;0.6824;1.72032569700181;1
10lj01;2;30;0;0;2;orientation;-1;NA;11.6238;-9.4045;15.4836;1013657.0298;1013657.333;0;1;0.163;10;10;1;-11.6238;NA;-2.53226908348663;-1
10lj01;2;31;0;0;1;motion;-1;0.2279;NA;NA;NA;1013659.8286;1013660.183;1;0;0.1133;10;10;1;NA;-0.2279;0.182226109704368;1
10lj01;2;31;0;0;2;orientation;-1;NA;1.4798;-1.8061;15.0217;1013660.8386;1013661.1407;1;0;0.3077;10;10;1;-1.4798;NA;-0.599383346060926;-1
10lj01;2;32;0;0;1;motion;1;0.4284;NA;NA;NA;1013663.853;1013664.2022;1;1;0.0302;10;10;1;NA;0.4284;1.29115147402746;1
10lj01;2;32;0;0;2;orientation;-1;NA;6.5641;-6.2325;14.3897;1013664.7578;1013665.0598;0;1;0.0685;10;10;1;-6.5641;NA;-1.5681699149483;-1
10lj01;2;33;0;0;1;motion;1;0.0146;NA;NA;NA;1013667.1107;1013667.4659;1;1;0.0304;10;10;1;NA;0.0146;0.59196921628421;1
10lj01;2;33;0;0;2;orientation;1;NA;0.5163;0.5874;15.2743;1013668.0228;1013668.3249;0;0;0.0514;10;10;1;0.5163;NA;-0.219037011234877;-1
10lj01;2;34;0;0;1;motion;-1;0.8828;NA;NA;NA;1013670.7;1013671.0493;1;0;0.0632;10;10;1;NA;-0.8828;-0.924333727405481;-1
10lj01;2;34;0;0;2;orientation;1;NA;4.1998;4.4588;14.1685;1013671.638;1013671.9401;1;1;0.2282;10;10;1;4.1998;NA;0.482834500378645;1
10lj01;2;35;0;0;1;motion;1;0.0064;NA;NA;NA;1013674.287;1013674.6351;1;1;0.2049;10;10;1;NA;0.0064;0.578113985463778;1
10lj01;2;35;0;0;2;orientation;-1;NA;7.226;-6.5285;14.1992;1013675.3664;1013675.6685;0;1;0.2279;10;10;1;-7.226;NA;-1.69429147149424;-1
10lj01;2;36;0;0;1;motion;-1;0.1418;NA;NA;NA;1013678.2128;1013678.6007;0;1;0.3356;10;10;1;NA;-0.1418;0.327706033318901;1
10lj01;2;36;0;0;2;orientation;1;NA;3.0901;5.7259;14.9216;1013679.4779;1013679.7809;1;1;0.0675;10;10;1;3.0901;NA;0.271387013901782;1
