id_sess,block,trial,dual,lines_first,decision,task,side,coherence,mu,meanTilt,sdTilt,tOn,tOff,rr,acc,tResp,Unnamed: 17,id,seq,signed_mu,signed_coherence,session,id_session
07sy04,3,46,1,0,2,orientation,1,NaN,0.2335,2.0059,15.551,1570286.0138,1570286.3159,1,1,0.2076,NaN,7,02,0.2335,NaN,4.0,7_4.0
07sy04,3,47,1,0,1,motion,-1,0.0448,NaN,NaN,NaN,1570288.7722,1570289.1219,0,1,0.2174,NaN,7,02,NaN,-0.0448,4.0,7_4.0
07sy04,3,47,1,0,2,orientation,1,NaN,5.5369,6.6696,16.6926,1570289.902,1570290.2052,1,1,0.1579,NaN,7,02,5.5369,NaN,4.0,7_4.0
07sy04,3,48,1,0,1,motion,1,0.0374,NaN,NaN,NaN,1570292.5359,1570292.8851,0,0,0.1023,NaN,7,02,NaN,0.0374,4.0,7_4.0
07sy04,3,48,1,0,2,orientation,-1,NaN,0.3027,-1.8755,15.4291,1570293.5672,1570293.8699,1,0,0.2691,NaN,7,02,-0.3027,NaN,4.0,7_4.0
07sy04,3,49,1,0,1,motion,-1,0.6735,NaN,NaN,NaN,1570296.2976,1570296.6516,0,1,0.2237,NaN,7,02,NaN,-0.6735,4.0,7_4.0
07sy04,3,49,1,0,2,orientation,1,NaN,3.823,3.9057,14.2421,1570297.4392,1570297.7412,1,1,0.0622,NaN,7,02,3.823,NaN,4.0,7_4.0
07sy04,3,50,1,0,1,motion,-1,0.7073,NaN,NaN,NaN,1570300.2989,1570300.6514,0,1,0.24,NaN,7,02,NaN,-0.7073,4.0,7_4.0
07sy04,3,50,1,0,2,orientation,1,NaN,0.1368,0.4294,14.9676,1570301.46,1570301.762,1,1,0.217,NaN,7,02,0.1368,NaN,4.0,7_4.0
07sy04,4,1,1,0,1,motion,1,0.4109,NaN,NaN,NaN,1570319.3554,1570319.706,1,1,0.177,NaN,7,02,NaN,0.4109,4.0,7_4.0
07sy04,4,1,1,0,2,orientation,1,NaN,5.4745,6.0438,14.472,1570320.4298,1570320.7317,1,1,0.0316,NaN,7,02,5.4745,NaN,4.0,7_4.0
07sy04,4,2,1,0,1,motion,-1,0.1535,NaN,NaN,NaN,1570323.379,1570323.7248,0,1,0.2382,NaN,7,02,NaN,-0.1535,4.0,7_4.0
07sy04,4,2,1,0,2,orientation,1,NaN,6.2915,4.9911,14.6866,1570324.527,1570324.8291,1,1,0.0782,NaN,7,02,6.2915,NaN,4.0,7_4.0
07sy04,4,3,1,0,1,motion,1,0.5601,NaN,NaN,NaN,1570327.0298,1570327.3833,1,1,0.132,NaN,7,02,NaN,0.5601,4.0,7_4.0
07sy04,4,3,1,0,2,orientation,1,NaN,2.6708,4.002,14.7871,1570328.0947,1570328.3966,1,1,0.006,NaN,7,02,2.6708,NaN,4.0,7_4.0
07sy04,4,4,1,0,1,motion,-1,0.0932,NaN,NaN,NaN,1570330.7041,1570331.1117,0,1,0.1476,NaN,7,02,NaN,-0.0932,4.0,7_4.0
07sy04,4,4,1,0,2,orientation,1,NaN,0.1994,2.8607,14.4278,1570331.8329,1570332.1395,1,1,0.0639,NaN,7,02,0.1994,NaN,4.0,7_4.0
07sy04,4,5,1,0,1,motion,1,0.7086,NaN,NaN,NaN,1570334.6903,1570335.0996,1,1,0.0314,NaN,7,02,NaN,0.7086,4.0,7_4.0
07sy04,4,5,1,0,2,orientation,1,NaN,0.0172,0.6747,15.3666,1570335.6818,1570335.9843,1,1,0.0059,NaN,7,02,0.0172,NaN,4.0,7_4.0
07sy04,4,6,1,0,1,motion,1,0.1961,NaN,NaN,NaN,1570338.4127,1570338.7661,1,1,0.1412,NaN,7,02,NaN,0.1961,4.0,7_4.0
07sy04,4,6,1,0,2,orientation,1,NaN,5.0917,4.386,16.5233,1570339.454,1570339.756,1,1,0.2233,NaN,7,02,5.0917,NaN,4.0,7_4.0
07sy04,4,7,1,0,1,motion,-1,0.3843,NaN,NaN,NaN,1570342.2857,1570342.6359,0,1,0.2553,NaN,7,02,NaN,-0.3843,4.0,7_4.0
07sy04,4,7,1,0,2,orientation,1,NaN,4.9493,6.3284,14.1334,1570343.4701,1570343.7722,1,1,0.0792,NaN,7,02,4.9493,NaN,4.0,7_4.0
07sy04,4,8,1,0,1,motion,-1,0.4374,NaN,NaN,NaN,1570345.9739,1570346.3218,0,1,0.1215,NaN,7,02,NaN,-0.4374,4.0,7_4.0
07sy04,4,8,1,0,2,orientation,1,NaN,3.7893,4.9329,17.1935,1570347.0057,1570347.3077,1,1,0.0633,NaN,7,02,3.7893,NaN,4.0,7_4.0
07sy04,4,9,1,0,1,motion,-1,0.8153,NaN,NaN,NaN,1570349.7863,1570350.1355,0,1,0.1635,NaN,7,02,NaN,-0.8153,4.0,7_4.0
07sy04,4,9,1,0,2,orientation,1,NaN,6.5229,6.6931,13.469,1570350.8617,1570351.1637,1,1,0.1435,NaN,7,02,6.5229,NaN,4.0,7_4.0
07sy04,4,10,1,0,1,motion,-1,0.7035,NaN,NaN,NaN,1570353.5797,1570353.932,0,1,0.3193,NaN,7,02,NaN,-0.7035,4.0,7_4.0
07sy04,4,10,1,0,2,orientation,1,NaN,6.4525,7.0783,15.8076,1570354.8138,1570355.1161,1,1,0.4473,NaN,7,02,6.4525,NaN,4.0,7_4.0
07sy04,4,11,1,0,1,motion,-1,0.2543,NaN,NaN,NaN,1570357.8361,1570358.1851,0,1,0.1942,NaN,7,02,NaN,-0.2543,4.0,7_4.0
07sy04,4,11,1,0,2,orientation,1,NaN,2.2654,1.4866,15.5332,1570358.9587,1570359.2608,1,1,0.1746,NaN,7,02,2.2654,NaN,4.0,7_4.0
07sy04,4,12,1,0,1,motion,-1,0.7144,NaN,NaN,NaN,1570361.5087,1570361.8649,0,1,0.1941,NaN,7,02,NaN,-0.7144,4.0,7_4.0
07sy04,4,12,1,0,2,orientation,1,NaN,1.2123,1.4225,16.0177,1570362.6692,1570362.9711,1,1,0.0059,NaN,7,02,1.2123,NaN,4.0,7_4.0
07sy04,4,13,1,0,1,motion,1,0.3688,NaN,NaN,NaN,1570365.1868,1570365.5369,1,1,0.1542,NaN,7,02,NaN,0.3688,4.0,7_4.0
07sy04,4,13,1,0,2,orientation,1,NaN,2.1781,1.4613,14.9652,1570366.2536,1570366.5556,1,1,0.0476,NaN,7,02,2.1781,NaN,4.0,7_4.0
07sy04,4,14,1,0,1,motion,-1,0.198,NaN,NaN,NaN,1570368.742,1570369.0892,0,1,0.2181,NaN,7,02,NaN,-0.198,4.0,7_4.0
07sy04,4,14,1,0,2,orientation,1,NaN,3.4907,4.6472,14.5617,1570369.8536,1570370.1556,1,1,0.0059,NaN,7,02,3.4907,NaN,4.0,7_4.0
07sy04,4,15,1,0,1,motion,-1,0.0864,NaN,NaN,NaN,1570372.3549,1570372.7038,0,1,0.1554,NaN,7,02,NaN,-0.0864,4.0,7_4.0
07sy04,4,15,1,0,2,orientation,1,NaN,5.4313,5.8009,13.9365,1570373.4379,1570373.7399,1,1,0.2391,NaN,7,02,5.4313,NaN,4.0,7_4.0
07sy04,4,16,1,0,1,motion,1,0.255,NaN,NaN,NaN,1570376.2768,1570376.6932,0,0,0.326,NaN,7,02,NaN,0.255,4.0,7_4.0
07sy04,4,16,1,0,2,orientation,-1,NaN,2.2183,-1.8788,15.5712,1570377.5793,1570377.8863,1,0,0.2051,NaN,7,02,-2.2183,NaN,4.0,7_4.0
07sy04,4,17,1,0,1,motion,-1,0.7452,NaN,NaN,NaN,1570380.4361,1570380.8542,0,1,0.1168,NaN,7,02,NaN,-0.7452,4.0,7_4.0
07sy04,4,17,1,0,2,orientation,1,NaN,0.8646,0.7981,13.356,1570381.5422,1570381.8466,1,1,0.1007,NaN,7,02,0.8646,NaN,4.0,7_4.0
07sy04,4,18,1,0,1,motion,-1,0.394,NaN,NaN,NaN,1570384.239,1570384.6595,1,0,0.1834,NaN,7,02,NaN,-0.394,4.0,7_4.0
07sy04,4,18,1,0,2,orientation,-1,NaN,6.6994,-5.6272,14.5672,1570385.431,1570385.737,0,1,0.2741,NaN,7,02,-6.6994,NaN,4.0,7_4.0
07sy04,4,19,1,0,1,motion,-1,0.008,NaN,NaN,NaN,1570388.0119,1570388.426,1,0,0.1452,NaN,7,02,NaN,-0.008,4.0,7_4.0
07sy04,4,19,1,0,2,orientation,-1,NaN,4.8664,-5.2595,15.2633,1570389.1125,1570389.4195,1,0,0.2398,NaN,7,02,-4.8664,NaN,4.0,7_4.0
07sy04,4,20,1,0,1,motion,1,0.7489,NaN,NaN,NaN,1570391.8284,1570392.2301,1,1,0.1492,NaN,7,02,NaN,0.7489,4.0,7_4.0
07sy04,4,20,1,0,2,orientation,1,NaN,3.0333,2.5576,14.6145,1570392.9096,1570393.2116,1,1,0.0059,NaN,7,02,3.0333,NaN,4.0,7_4.0
07sy04,4,21,1,0,1,motion,-1,0.4789,NaN,NaN,NaN,1570395.2769,1570395.6299,0,1,0.3333,NaN,7,02,NaN,-0.4789,4.0,7_4.0
07sy04,4,21,1,0,2,orientation,1,NaN,5.9346,6.8677,14.3561,1570396.525,1570396.8269,1,1,0.0062,NaN,7,02,5.9346,NaN,4.0,7_4.0
07sy04,4,22,1,0,1,motion,1,0.2127,NaN,NaN,NaN,1570399.184,1570399.533,0,0,0.4139,NaN,7,02,NaN,0.2127,4.0,7_4.0
07sy04,4,22,1,0,2,orientation,-1,NaN,2.5628,-2.2424,13.0492,1570400.4937,1570400.7957,0,1,0.3032,NaN,7,02,-2.5628,NaN,4.0,7_4.0
07sy04,4,23,1,0,1,motion,1,0.3541,NaN,NaN,NaN,1570403.6219,1570403.969,1,1,0.218,NaN,7,02,NaN,0.3541,4.0,7_4.0
07sy04,4,23,1,0,2,orientation,1,NaN,3.2068,5.4563,14.9161,1570404.7669,1570405.069,0,0,0.366,NaN,7,02,3.2068,NaN,4.0,7_4.0
07sy04,4,24,1,0,1,motion,1,0.2352,NaN,NaN,NaN,1570407.6672,1570408.0179,1,1,0.2173,NaN,7,02,NaN,0.2352,4.0,7_4.0
07sy04,4,24,1,0,2,orientation,1,NaN,2.4578,2.0104,13.4721,1570408.7992,1570409.1013,1,1,0.1739,NaN,7,02,2.4578,NaN,4.0,7_4.0
07sy04,4,25,1,0,1,motion,1,0.7535,NaN,NaN,NaN,1570411.415,1570411.7624,1,1,0.1849,NaN,7,02,NaN,0.7535,4.0,7_4.0
07sy04,4,25,1,0,2,orientation,1,NaN,1.0247,1.5213,14.032,1570412.5272,1570412.8292,1,1,0.03,NaN,7,02,1.0247,NaN,4.0,7_4.0
07sy04,4,26,1,0,1,motion,-1,0.7251,NaN,NaN,NaN,1570415.3569,1570415.7122,0,1,0.2987,NaN,7,02,NaN,-0.7251,4.0,7_4.0
07sy04,4,26,1,0,2,orientation,1,NaN,4.9717,5.8844,16.9802,1570416.5739,1570416.8759,1,1,0.0791,NaN,7,02,4.9717,NaN,4.0,7_4.0
07sy04,4,27,1,0,1,motion,-1,0.0017,NaN,NaN,NaN,1570419.2689,1570419.6176,1,0,0.3454,NaN,7,02,NaN,-0.0017,4.0,7_4.0
07sy04,4,27,1,0,2,orientation,-1,NaN,6.8964,-7.8904,14.4638,1570420.5419,1570420.8439,0,1,0.2231,NaN,7,02,-6.8964,NaN,4.0,7_4.0
07sy04,4,28,1,0,1,motion,-1,0.0914,NaN,NaN,NaN,1570423.7369,1570424.162,1,0,0.3292,NaN,7,02,NaN,-0.0914,4.0,7_4.0
07sy04,4,28,1,0,2,orientation,-1,NaN,6.8484,-4.3713,14.5571,1570425.0346,1570425.3387,0,1,0.3685,NaN,7,02,-6.8484,NaN,4.0,7_4.0
07sy04,4,29,1,0,1,motion,-1,0.3442,NaN,NaN,NaN,1570427.9255,1570428.3411,0,1,0.2138,NaN,7,02,NaN,-0.3442,4.0,7_4.0
07sy04,4,29,1,0,2,orientation,1,NaN,7.0098,4.8481,15.9033,1570429.113,1570429.4185,1,1,0.006,NaN,7,02,7.0098,NaN,4.0,7_4.0
07sy04,4,30,1,0,1,motion,-1,0.078,NaN,NaN,NaN,1570431.705,1570432.1114,0,1,0.2999,NaN,7,02,NaN,-0.078,4.0,7_4.0
07sy04,4,30,1,0,2,orientation,1,NaN,0.1199,0.9503,14.9213,1570432.9731,1570433.2752,1,1,0.2881,NaN,7,02,0.1199,NaN,4.0,7_4.0
07sy04,4,31,1,0,1,motion,1,0.3367,NaN,NaN,NaN,1570435.4858,1570435.8334,1,1,0.2898,NaN,7,02,NaN,0.3367,4.0,7_4.0
07sy04,4,31,1,0,2,orientation,1,NaN,2.795,3.5985,15.4055,1570436.6711,1570436.9731,1,1,0.398,NaN,7,02,2.795,NaN,4.0,7_4.0
07sy04,4,32,1,0,1,motion,1,0.6974,NaN,NaN,NaN,1570439.519,1570439.8666,1,1,0.1607,NaN,7,02,NaN,0.6974,4.0,7_4.0
07sy04,4,32,1,0,2,orientation,1,NaN,4.2326,5.2301,14.4786,1570440.5737,1570440.8758,1,1,0.1435,NaN,7,02,4.2326,NaN,4.0,7_4.0
07sy04,4,33,1,0,1,motion,1,0.7309,NaN,NaN,NaN,1570443.1847,1570443.533,1,1,0.1419,NaN,7,02,NaN,0.7309,4.0,7_4.0
07sy04,4,33,1,0,2,orientation,1,NaN,5.5017,6.1214,14.6506,1570444.2386,1570444.5406,1,1,0.0946,NaN,7,02,5.5017,NaN,4.0,7_4.0
07sy04,4,34,1,0,1,motion,1,0.8314,NaN,NaN,NaN,1570446.9237,1570447.2773,1,1,0.1098,NaN,7,02,NaN,0.8314,4.0,7_4.0
07sy04,4,34,1,0,2,orientation,1,NaN,3.4676,1.5445,13.2829,1570447.9338,1570448.2359,1,1,0.0151,NaN,7,02,3.4676,NaN,4.0,7_4.0
07sy04,4,35,1,0,1,motion,-1,0.3053,NaN,NaN,NaN,1570450.7647,1570451.1137,0,1,0.2095,NaN,7,02,NaN,-0.3053,4.0,7_4.0
07sy04,4,35,1,0,2,orientation,1,NaN,0.8789,0.9696,16.5154,1570451.8712,1570452.1731,1,1,0.0059,NaN,7,02,0.8789,NaN,4.0,7_4.0
07sy04,4,36,1,0,1,motion,1,0.0567,NaN,NaN,NaN,1570454.4285,1570454.7769,1,1,0.1299,NaN,7,02,NaN,0.0567,4.0,7_4.0
07sy04,4,36,1,0,2,orientation,1,NaN,3.5468,4.6835,13.8901,1570455.4708,1570455.7728,1,1,0.0625,NaN,7,02,3.5468,NaN,4.0,7_4.0
07sy04,4,37,1,0,1,motion,-1,0.3317,NaN,NaN,NaN,1570458.1416,1570458.4934,0,1,0.2538,NaN,7,02,NaN,-0.3317,4.0,7_4.0
07sy04,4,37,1,0,2,orientation,1,NaN,4.4966,5.9981,14.7317,1570459.3098,1570459.6132,1,1,0.0059,NaN,7,02,4.4966,NaN,4.0,7_4.0
07sy04,4,38,1,0,1,motion,-1,0.5667,NaN,NaN,NaN,1570461.4113,1570461.7599,0,1,0.379,NaN,7,02,NaN,-0.5667,4.0,7_4.0
07sy04,4,38,1,0,2,orientation,1,NaN,4.22,2.7384,16.3844,1570462.6868,1570462.9888,1,1,3.1025,NaN,7,02,4.22,NaN,4.0,7_4.0
07sy04,4,39,1,0,1,motion,-1,0.0732,NaN,NaN,NaN,1570468.6304,1570469.0497,0,1,0.1292,NaN,7,02,NaN,-0.0732,4.0,7_4.0
07sy04,4,39,1,0,2,orientation,1,NaN,4.53,7.5437,14.1636,1570469.7681,1570470.0726,1,1,0.006,NaN,7,02,4.53,NaN,4.0,7_4.0
07sy04,4,40,1,0,1,motion,-1,0.4586,NaN,NaN,NaN,1570472.6669,1570473.0884,0,1,0.1068,NaN,7,02,NaN,-0.4586,4.0,7_4.0
07sy04,4,40,1,0,2,orientation,1,NaN,6.0896,5.1514,15.6834,1570473.7848,1570474.0892,1,1,0.006,NaN,7,02,6.0896,NaN,4.0,7_4.0
07sy04,4,41,1,0,1,motion,-1,0.7519,NaN,NaN,NaN,1570476.3677,1570476.7882,0,1,0.135,NaN,7,02,NaN,-0.7519,4.0,7_4.0
07sy04,4,41,1,0,2,orientation,1,NaN,3.959,1.2177,14.2619,1570477.5154,1570477.8198,1,1,0.0794,NaN,7,02,3.959,NaN,4.0,7_4.0
07sy04,4,42,1,0,1,motion,-1,0.7726,NaN,NaN,NaN,1570480.3386,1570480.7546,0,1,0.3443,NaN,7,02,NaN,-0.7726,4.0,7_4.0
07sy04,4,42,1,0,2,orientation,1,NaN,6.6281,7.1559,13.6079,1570481.6858,1570481.9902,1,1,0.069,NaN,7,02,6.6281,NaN,4.0,7_4.0
07sy04,4,43,1,0,1,motion,1,0.8267,NaN,NaN,NaN,1570484.4672,1570484.8923,1,1,0.1269,NaN,7,02,NaN,0.8267,4.0,7_4.0
07sy04,4,43,1,0,2,orientation,1,NaN,0.4954,0.5947,14.4419,1570485.6851,1570485.9891,1,1,0.2621,NaN,7,02,0.4954,NaN,4.0,7_4.0
07sy04,4,44,1,0,1,motion,-1,0.2587,NaN,NaN,NaN,1570488.4995,1570488.9067,0,1,0.1925,NaN,7,02,NaN,-0.2587,4.0,7_4.0
07sy04,4,44,1,0,2,orientation,1,NaN,6.5409,7.2074,14.5011,1570489.7003,1570490.0044,1,1,0.0705,NaN,7,02,6.5409,NaN,4.0,7_4.0
07sy04,4,45,1,0,1,motion,1,0.126,NaN,NaN,NaN,1570492.7625,1570493.1702,1,1,0.169,NaN,7,02,NaN,0.126,4.0,7_4.0
07sy04,4,45,1,0,2,orientation,1,NaN,2.1299,0.5081,14.052,1570493.9308,1570494.2349,1,1,0.288,NaN,7,02,2.1299,NaN,4.0,7_4.0
07sy04,4,46,1,0,1,motion,1,0.0831,NaN,NaN,NaN,1570496.6984,1570497.1063,1,1,0.1529,NaN,7,02,NaN,0.0831,4.0,7_4.0
07sy04,4,46,1,0,2,orientation,1,NaN,4.1401,5.9747,17.2948,1570497.8478,1570498.1516,1,1,0.2752,NaN,7,02,4.1401,NaN,4.0,7_4.0
07sy04,4,47,1,0,1,motion,1,0.4069,NaN,NaN,NaN,1570500.8188,1570501.248,1,1,0.1231,NaN,7,02,NaN,0.4069,4.0,7_4.0
07sy04,4,47,1,0,2,orientation,1,NaN,1.6336,2.9164,14.2823,1570501.9577,1570502.2642,1,1,0.275,NaN,7,02,1.6336,NaN,4.0,7_4.0
07sy04,4,48,1,0,1,motion,1,0.043,NaN,NaN,NaN,1570504.8806,1570505.2892,0,0,0.2739,NaN,7,02,NaN,0.043,4.0,7_4.0
07sy04,4,48,1,0,2,orientation,-1,NaN,0.4308,-0.5876,14.8456,1570506.1328,1570506.4369,1,0,0.166,NaN,7,02,-0.4308,NaN,4.0,7_4.0
07sy04,4,49,1,0,1,motion,-1,0.0532,NaN,NaN,NaN,1570508.8577,1570509.2694,1,0,0.1815,NaN,7,02,NaN,-0.0532,4.0,7_4.0
07sy04,4,49,1,0,2,orientation,-1,NaN,6.5727,-7.6192,14.4322,1570510.0393,1570510.3464,0,1,0.2565,NaN,7,02,-6.5727,NaN,4.0,7_4.0
07sy04,4,50,1,0,1,motion,-1,0.0938,NaN,NaN,NaN,1570513.0722,1570513.4858,0,1,0.4933,NaN,7,02,NaN,-0.0938,4.0,7_4.0
07sy04,4,50,1,0,2,orientation,1,NaN,6.4465,3.2314,14.0618,1570514.549,1570514.8531,1,1,0.1341,NaN,7,02,6.4465,NaN,4.0,7_4.0
07sy04,5,1,1,0,1,motion,1,0.0687,NaN,NaN,NaN,1570526.7987,1570527.219,1,1,0.1518,NaN,7,02,NaN,0.0687,4.0,7_4.0
07sy04,5,1,1,0,2,orientation,1,NaN,0.1552,0.403,14.7484,1570527.9794,1570528.2838,1,1,0.1913,NaN,7,02,0.1552,NaN,4.0,7_4.0
07sy04,5,2,1,0,1,motion,1,0.4407,NaN,NaN,NaN,1570530.6285,1570531.0469,1,1,0.068,NaN,7,02,NaN,0.4407,4.0,7_4.0
07sy04,5,2,1,0,2,orientation,1,NaN,6.9098,5.4037,15.1945,1570531.7037,1570532.01,1,1,0.0651,NaN,7,02,6.9098,NaN,4.0,7_4.0
07sy04,5,3,1,0,1,motion,1,0.2841,NaN,NaN,NaN,1570534.7445,1570535.1228,1,1,0.1043,NaN,7,02,NaN,0.2841,4.0,7_4.0
07sy04,5,3,1,0,2,orientation,1,NaN,5.5804,5.2255,13.8609,1570535.8217,1570536.1244,1,1,0.0785,NaN,7,02,5.5804,NaN,4.0,7_4.0
07sy04,5,4,1,0,1,motion,-1,0.5422,NaN,NaN,NaN,1570538.7757,1570539.1726,1,0,0.0546,NaN,7,02,NaN,-0.5422,4.0,7_4.0
07sy04,5,4,1,0,2,orientation,-1,NaN,3.4552,-3.641,14.5819,1570539.789,1570540.0922,1,0,0.1429,NaN,7,02,-3.4552,NaN,4.0,7_4.0
07sy04,5,5,1,0,1,motion,-1,0.8313,NaN,NaN,NaN,1570542.2433,1570542.5947,0,1,0.3285,NaN,7,02,NaN,-0.8313,4.0,7_4.0
07sy04,5,5,1,0,2,orientation,1,NaN,4.5261,3.3339,15.1467,1570543.5017,1570543.8037,1,1,0.006,NaN,7,02,4.5261,NaN,4.0,7_4.0
07sy04,5,6,1,0,1,motion,-1,0.3767,NaN,NaN,NaN,1570546.4828,1570546.8302,0,1,0.1889,NaN,7,02,NaN,-0.3767,4.0,7_4.0
07sy04,5,6,1,0,2,orientation,1,NaN,6.9887,6.8485,16.4427,1570547.6142,1570547.9162,1,1,0.0306,NaN,7,02,6.9887,NaN,4.0,7_4.0
07sy04,5,7,1,0,1,motion,1,0.1224,NaN,NaN,NaN,1570550.6106,1570550.9609,1,1,0.2019,NaN,7,02,NaN,0.1224,4.0,7_4.0
07sy04,5,7,1,0,2,orientation,1,NaN,3.4162,3.4863,13.2868,1570551.7263,1570552.0283,1,1,0.0948,NaN,7,02,3.4162,NaN,4.0,7_4.0
07sy04,5,8,1,0,1,motion,1,0.5821,NaN,NaN,NaN,1570554.0615,1570554.4106,1,1,0.1122,NaN,7,02,NaN,0.5821,4.0,7_4.0
07sy04,5,8,1,0,2,orientation,1,NaN,4.929,6.1021,15.5264,1570555.1178,1570555.4197,1,1,0.006,NaN,7,02,4.929,NaN,4.0,7_4.0
07sy04,5,9,1,0,1,motion,-1,0.5876,NaN,NaN,NaN,1570557.4936,1570557.8439,0,1,0.3429,NaN,7,02,NaN,-0.5876,4.0,7_4.0
07sy04,5,9,1,0,2,orientation,1,NaN,0.6067,0.0081,14.5662,1570558.7819,1570559.0839,1,1,0.1269,NaN,7,02,0.6067,NaN,4.0,7_4.0
07sy04,5,10,1,0,1,motion,-1,0.1109,NaN,NaN,NaN,1570561.1831,1570561.5295,1,0,0.3057,NaN,7,02,NaN,-0.1109,4.0,7_4.0
07sy04,5,10,1,0,2,orientation,-1,NaN,4.4309,-5.9875,15.6279,1570562.4307,1570562.7327,0,1,0.2381,NaN,7,02,-4.4309,NaN,4.0,7_4.0
07sy04,5,11,1,0,1,motion,-1,0.6257,NaN,NaN,NaN,1570565.0188,1570565.3713,0,1,0.2558,NaN,7,02,NaN,-0.6257,4.0,7_4.0
07sy04,5,11,1,0,2,orientation,1,NaN,1.1093,0.8658,15.5485,1570566.2067,1570566.5087,1,1,0.0465,NaN,7,02,1.1093,NaN,4.0,7_4.0
07sy04,5,12,1,0,1,motion,-1,0.6423,NaN,NaN,NaN,1570568.9027,1570569.2544,0,1,0.1644,NaN,7,02,NaN,-0.6423,4.0,7_4.0
07sy04,5,12,1,0,2,orientation,1,NaN,4.169,3.3342,15.0748,1570570.0461,1570570.3482,1,1,0.0787,NaN,7,02,4.169,NaN,4.0,7_4.0
07sy04,5,13,1,0,1,motion,-1,0.3874,NaN,NaN,NaN,1570572.6168,1570572.9709,0,1,0.1602,NaN,7,02,NaN,-0.3874,4.0,7_4.0
07sy04,5,13,1,0,2,orientation,1,NaN,6.0032,4.7674,15.422,1570573.7419,1570574.0439,1,1,0.1113,NaN,7,02,6.0032,NaN,4.0,7_4.0
07sy04,5,14,1,0,1,motion,1,0.828,NaN,NaN,NaN,1570576.8346,1570577.1874,1,1,0.2638,NaN,7,02,NaN,0.828,4.0,7_4.0
07sy04,5,14,1,0,2,orientation,1,NaN,6.7216,7.1061,13.8302,1570578.0453,1570578.3473,1,1,0.0059,NaN,7,02,6.7216,NaN,4.0,7_4.0
07sy04,5,15,1,0,1,motion,-1,0.6927,NaN,NaN,NaN,1570580.9945,1570581.3433,0,1,0.2039,NaN,7,02,NaN,-0.6927,4.0,7_4.0
07sy04,5,15,1,0,2,orientation,1,NaN,4.0857,4.814,14.1187,1570582.1581,1570582.4601,1,1,0.0059,NaN,7,02,4.0857,NaN,4.0,7_4.0
07sy04,5,16,1,0,1,motion,1,0.7552,NaN,NaN,NaN,1570585.0137,1570585.4315,1,1,0.2436,NaN,7,02,NaN,0.7552,4.0,7_4.0
07sy04,5,16,1,0,2,orientation,1,NaN,1.5402,1.7726,15.5433,1570586.2636,1570586.5675,1,1,0.006,NaN,7,02,1.5402,NaN,4.0,7_4.0
07sy04,5,17,1,0,1,motion,1,0.57,NaN,NaN,NaN,1570588.6211,1570589.0325,1,1,0.3386,NaN,7,02,NaN,0.57,4.0,7_4.0
07sy04,5,17,1,0,2,orientation,1,NaN,1.0655,1.5422,14.8726,1570589.9507,1570590.2528,1,1,0.1903,NaN,7,02,1.0655,NaN,4.0,7_4.0
07sy04,5,18,1,0,1,motion,1,0.4963,NaN,NaN,NaN,1570592.5575,1570592.9065,1,1,0.3366,NaN,7,02,NaN,0.4963,4.0,7_4.0
07sy04,5,18,1,0,2,orientation,1,NaN,0.6746,2.4778,17.099,1570593.8078,1570594.1098,1,1,0.1892,NaN,7,02,0.6746,NaN,4.0,7_4.0
07sy04,5,19,1,0,1,motion,1,0.3361,NaN,NaN,NaN,1570596.7285,1570597.0776,1,1,0.1495,NaN,7,02,NaN,0.3361,4.0,7_4.0
07sy04,5,19,1,0,2,orientation,1,NaN,6.2025,6.3097,13.1042,1570597.8386,1570598.1407,1,1,0.1901,NaN,7,02,6.2025,NaN,4.0,7_4.0
07sy04,5,20,1,0,1,motion,-1,0.8361,NaN,NaN,NaN,1570600.3607,1570600.7089,1,0,0.2302,NaN,7,02,NaN,-0.8361,4.0,7_4.0
07sy04,5,20,1,0,2,orientation,-1,NaN,0.7739,-0.5141,14.027,1570601.5016,1570601.8041,1,0,0.127,NaN,7,02,-0.7739,NaN,4.0,7_4.0
07sy04,5,21,1,0,1,motion,-1,0.5781,NaN,NaN,NaN,1570604.5439,1570604.8915,0,1,0.2232,NaN,7,02,NaN,-0.5781,4.0,7_4.0
07sy04,5,21,1,0,2,orientation,1,NaN,2.0938,2.2342,15.5912,1570605.7088,1570606.0109,1,1,0.1759,NaN,7,02,2.0938,NaN,4.0,7_4.0
07sy04,5,22,1,0,1,motion,1,0.7951,NaN,NaN,NaN,1570608.4005,1570608.7524,1,1,0.1867,NaN,7,02,NaN,0.7951,4.0,7_4.0
07sy04,5,22,1,0,2,orientation,1,NaN,2.2211,1.6057,13.5113,1570609.5337,1570609.8357,1,1,0.1271,NaN,7,02,2.2211,NaN,4.0,7_4.0
07sy04,5,23,1,0,1,motion,-1,0.4976,NaN,NaN,NaN,1570612.0587,1570612.4076,0,1,0.4035,NaN,7,02,NaN,-0.4976,4.0,7_4.0
07sy04,5,23,1,0,2,orientation,1,NaN,2.9519,3.7405,16.2364,1570613.4065,1570613.7085,1,1,0.1266,NaN,7,02,2.9519,NaN,4.0,7_4.0
07sy04,5,24,1,0,1,motion,1,0.3853,NaN,NaN,NaN,1570616.4396,1570616.7887,1,1,0.3904,NaN,7,02,NaN,0.3853,4.0,7_4.0
