subject,task,id_sess,file,condition,component,tmin,tmax,roi,mean_amp_uV
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-1.1843857853500994
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-0.616500100562531
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-0.05753016795473865
sub26,task1,26pz03,clean_epochs_response1_ICA_sub26_pzq1_sess3-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",0.874102447382427
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-0.38553854373377283
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-0.9283187710856392
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-0.4003686030457688
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-0.5039040376048434
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-0.2951523872019867
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-0.46374500541375796
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",-0.8757900227843395
sub26,task1,26pz04,clean_epochs_response1_ICA_sub26_pzq1_sess4-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-1.0701463914991483
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-1.3068457262666828
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,error,N1,0.13,0.2,"O1,Oz,O2",-0.5150136091142994
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,left,N1,0.13,0.2,"O1,Oz,O2",-1.0422901075349962
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,right,N1,0.13,0.2,"O1,Oz,O2",-1.3647358187175551
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,correct_left,N1,0.13,0.2,"O1,Oz,O2",-1.3236416160052646
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,correct_right,N1,0.13,0.2,"O1,Oz,O2",-1.2884112131389713
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,error_left,N1,0.13,0.2,"O1,Oz,O2",0.6841850580780148
sub27,task1,27ly03,clean_epochs_response1_ICA_sub27_lyj1_sess3-epo.fif,error_right,N1,0.13,0.2,"O1,Oz,O2",-1.8341321430258444
sub27,task1,27ly04,clean_epochs_response1_ICA_sub27_lyj1_sess4-epo.fif,correct,N1,0.13,0.2,"O1,Oz,O2",-2.2183528030548296
