Subject,File,Task,Trial_ID,Status
sub24,czy1_sess2,task1,437,OK
sub24,czy1_sess2,task1,438,OK
sub24,czy1_sess2,task1,439,OK
sub24,czy1_sess2,task1,440,OK
sub24,czy1_sess2,task1,441,OK
sub24,czy1_sess2,task1,442,OK
sub24,czy1_sess2,task1,443,OK
sub24,czy1_sess2,task1,444,OK
sub24,czy1_sess2,task1,445,OK
sub24,czy1_sess2,task1,446,OK
sub24,czy1_sess2,task1,447,OK
sub24,czy1_sess2,task1,448,OK
sub24,czy1_sess2,task1,449,OK
sub24,czy1_sess2,task1,450,OK
sub24,czy1_sess2,task1,451,OK
sub24,czy1_sess2,task1,452,OK
sub24,czy1_sess2,task1,453,OK
sub24,czy1_sess2,task1,454,OK
sub24,czy1_sess2,task1,455,OK
sub24,czy1_sess2,task1,456,OK
sub24,czy1_sess2,task1,457,OK
sub24,czy1_sess2,task1,458,OK
sub24,czy1_sess2,task1,459,OK
sub24,czy1_sess2,task1,460,OK
sub24,czy1_sess2,task1,461,OK
sub24,czy1_sess2,task1,462,OK
sub24,czy1_sess2,task1,463,OK
sub24,czy1_sess2,task1,464,OK
sub24,czy1_sess2,task1,465,OK
sub24,czy1_sess2,task1,466,OK
sub24,czy1_sess2,task1,467,OK
sub24,czy1_sess2,task1,468,OK
sub24,czy1_sess2,task1,469,OK
sub24,czy1_sess2,task1,470,OK
sub24,czy1_sess2,task1,471,OK
sub24,czy1_sess2,task1,472,OK
sub24,czy1_sess2,task1,473,OK
sub24,czy1_sess2,task1,474,OK
sub24,czy1_sess2,task1,475,OK
sub24,czy1_sess2,task1,476,OK
sub24,czy1_sess2,task1,477,OK
sub24,czy1_sess2,task1,478,OK
sub24,czy1_sess2,task1,479,OK
sub24,czy1_sess2,task1,480,OK
sub24,czy1_sess2,task1,481,Dropped_AutoReject
sub24,czy1_sess2,task1,482,OK
sub24,czy1_sess2,task1,483,OK
sub24,czy1_sess2,task1,484,OK
sub24,czy1_sess2,task1,485,OK
sub24,czy1_sess2,task1,486,OK
sub24,czy1_sess2,task1,487,OK
sub24,czy1_sess2,task1,488,OK
sub24,czy1_sess2,task1,489,OK
sub24,czy1_sess2,task1,490,OK
sub24,czy1_sess2,task1,491,OK
sub24,czy1_sess2,task1,492,OK
sub24,czy1_sess2,task1,493,Dropped_AutoReject
sub24,czy1_sess2,task1,494,OK
sub24,czy1_sess2,task1,495,OK
sub24,czy1_sess2,task1,496,OK
sub24,czy1_sess2,task1,497,OK
sub24,czy1_sess2,task1,498,OK
sub24,czy1_sess2,task1,499,OK
sub24,czy1_sess2,task1,500,OK
sub24,czy1_sess2,task1,501,OK
sub24,czy1_sess2,task1,502,OK
sub24,czy1_sess2,task1,503,OK
sub24,czy1_sess2,task1,504,OK
sub24,czy1_sess2,task1,505,OK
sub24,czy1_sess2,task1,506,OK
sub24,czy1_sess2,task1,507,OK
sub24,czy1_sess2,task1,508,OK
sub24,czy1_sess2,task1,509,OK
sub24,czy1_sess2,task1,510,OK
sub24,czy1_sess2,task1,511,OK
sub24,czy1_sess2,task1,512,OK
sub24,czy1_sess2,task1,513,OK
sub24,czy1_sess2,task1,514,OK
sub24,czy1_sess2,task1,515,OK
sub24,czy1_sess2,task1,516,OK
sub24,czy1_sess2,task1,517,Dropped_AutoReject
sub24,czy1_sess2,task1,518,OK
sub24,czy1_sess2,task1,519,OK
sub24,czy1_sess2,task1,520,OK
sub24,czy1_sess2,task1,521,OK
sub24,czy1_sess2,task1,522,OK
sub24,czy1_sess2,task1,523,OK
sub24,czy1_sess2,task1,524,OK
sub24,czy1_sess2,task1,525,OK
sub24,czy1_sess2,task1,526,OK
sub24,czy1_sess2,task1,527,OK
sub24,czy1_sess2,task1,528,OK
sub24,czy1_sess2,task1,529,OK
sub24,czy1_sess2,task1,530,OK
sub24,czy1_sess2,task1,531,OK
sub24,czy1_sess2,task1,532,OK
sub24,czy1_sess2,task1,533,OK
sub24,czy1_sess2,task1,534,OK
sub24,czy1_sess2,task1,535,OK
sub24,czy1_sess2,task1,536,OK
