train_time,test_time,mean_auc,sem_auc,t_value_vs_0.5,cluster_corrected_significant
0.08199999999999996,-0.29,0.498572642187069,0.00764317905411204,-0.18674923128526263,0
0.08199999999999996,-0.288,0.4985377707590652,0.007083049152860797,-0.206440645741417,0
0.08199999999999996,-0.286,0.49792271463614063,0.006447395144381521,-0.3221898638661255,0
0.08199999999999996,-0.284,0.4972762061646707,0.005961342333127206,-0.45690948164360895,0
0.08199999999999996,-0.282,0.49699061429400854,0.00568204936694076,-0.5296303343474413,0
0.08199999999999996,-0.27999999999999997,0.4969494756062822,0.005510666515230393,-0.5535672291703262,0
0.08199999999999996,-0.278,0.4965853192012145,0.005421870666083317,-0.6297975383562873,0
0.08199999999999996,-0.276,0.49688571023225103,0.005449336564424278,-0.5714988844844873,0
0.08199999999999996,-0.274,0.49670127998883695,0.005608462658245182,-0.5881683113845018,0
0.08199999999999996,-0.272,0.496031428118044,0.006170668026813504,-0.6431348866461777,0
0.08199999999999996,-0.27,0.49543110567101073,0.006475447862015984,-0.7055719428751337,0
0.08199999999999996,-0.268,0.49575644964167204,0.0068168694670977985,-0.6225072049288656,0
0.08199999999999996,-0.266,0.4961446850490934,0.006921884115253444,-0.5569747899146172,0
0.08199999999999996,-0.264,0.4977424533735557,0.006863991374077079,-0.32889706635854227,0
0.08199999999999996,-0.262,0.4994326628470212,0.006744696286955661,-0.08411604152969303,0
0.08199999999999996,-0.26,0.5000745017687543,0.006987950204713151,0.010661462456339105,0
0.08199999999999996,-0.258,0.499784413220171,0.007363099164783714,-0.029279353028421627,0
0.08199999999999996,-0.256,0.4987717108137172,0.007717858756880571,-0.15914895892437034,0
0.08199999999999996,-0.254,0.49765502495617175,0.00792705218832621,-0.2958193018183416,0
0.08199999999999996,-0.252,0.49648259803560135,0.008020486250020943,-0.4385522092740368,0
0.08199999999999996,-0.24999999999999997,0.49518813787101174,0.008044126620805676,-0.5981832902210475,0
0.08199999999999996,-0.248,0.4933593017552866,0.008114071048607275,-0.8184175619035577,0
0.08199999999999996,-0.246,0.4918617879150727,0.008060846074616216,-1.0095977530888232,0
0.08199999999999996,-0.244,0.4907972324924425,0.007940090741147756,-1.159025483155527,0
0.08199999999999996,-0.242,0.4907005725208214,0.00748601210228284,-1.242240508313208,0
0.08199999999999996,-0.24,0.4921989695709815,0.007007852162612044,-1.1131842179317117,0
0.08199999999999996,-0.238,0.4941041537452417,0.006333154531830321,-0.9309493752482975,0
0.08199999999999996,-0.236,0.4965180124759629,0.00590647828873246,-0.5895200750470062,0
0.08199999999999996,-0.23399999999999999,0.4989644778504716,0.0055015906557560595,-0.1882223186570486,0
0.08199999999999996,-0.23199999999999998,0.5009521745156116,0.005376229009199739,0.17710825077989734,0
0.08199999999999996,-0.22999999999999998,0.5033558318008704,0.0054953726923231624,0.610665006498734,0
0.08199999999999996,-0.22799999999999998,0.5054363484539732,0.005774827884366363,0.9413870963480174,0
0.08199999999999996,-0.22599999999999998,0.5071904654565873,0.006325945947766925,1.136662487469645,0
0.08199999999999996,-0.22399999999999998,0.5091820119408842,0.006788791058422531,1.3525253409430706,0
0.08199999999999996,-0.22199999999999998,0.5106754543855542,0.006973191987924631,1.5309279314323647,0
0.08199999999999996,-0.21999999999999997,0.5118756595763136,0.006939606890142354,1.711287074946977,0
0.08199999999999996,-0.21799999999999997,0.5121957117679535,0.0068899680517403175,1.770067970761211,0
0.08199999999999996,-0.216,0.5118946741473916,0.0070434833654829075,1.6887488093863254,0
0.08199999999999996,-0.214,0.5103026330745825,0.007214078692699462,1.428128734582348,0
0.08199999999999996,-0.212,0.5076768280708875,0.007518062620943493,1.0211178674545465,0
0.08199999999999996,-0.21,0.5048152370542125,0.00756479576301015,0.6365323275160759,0
0.08199999999999996,-0.208,0.5022064181244266,0.007473464526831637,0.29523363849590495,0
0.08199999999999996,-0.206,0.499683731404156,0.007161950349234558,-0.04415956274785461,0
0.08199999999999996,-0.204,0.498026431917352,0.006808828048484615,-0.2898542992413034,0
0.08199999999999996,-0.20199999999999999,0.4971432408302834,0.0064417530873434065,-0.44347542213771673,0
0.08199999999999996,-0.19999999999999998,0.4961012900483966,0.0061094419913006025,-0.6381450150692777,0
0.08199999999999996,-0.19799999999999998,0.4957991380318897,0.00567814409590792,-0.7398301094785134,0
0.08199999999999996,-0.19599999999999998,0.49610024728246777,0.005042516936386096,-0.7733742428095932,0
0.08199999999999996,-0.19399999999999998,0.4963291687157143,0.004686041006099107,-0.7833544946593177,0
0.08199999999999996,-0.19199999999999998,0.4972902800654519,0.004676726818955222,-0.5794052206695971,0
0.08199999999999996,-0.18999999999999997,0.497669064215138,0.004876716484056629,-0.4779723800804166,0
